rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,humidity_%,degC,

08/06/2024,21:53:01.69,08/07/2024,04:52:58.000,376652212,-1217631595,131280,19,3,24,11301320,127,38.00,26.68,

08/06/2024,21:53:02.69,08/07/2024,04:52:59.000,376652214,-1217631613,131462,18,3,44,11301320,132,38.53,26.72,

08/06/2024,21:53:03.69,08/07/2024,04:53:00.000,376652219,-1217631621,131631,18,3,35,11301320,132,38.14,26.68,

08/06/2024,21:53:04.69,08/07/2024,04:53:01.000,376652220,-1217631629,131753,19,3,32,11301320,127,38.17,26.70,

08/06/2024,21:53:05.69,08/07/2024,04:53:02.000,376652221,-1217631641,131921,19,3,12,11301320,127,38.10,26.58,

08/06/2024,21:53:06.69,08/07/2024,04:53:03.000,376652221,-1217631654,132064,18,3,36,11301320,132,38.02,26.62,

08/06/2024,21:53:07.69,08/07/2024,04:53:04.000,376652223,-1217631664,132152,18,3,27,11301320,132,37.89,26.70,

08/06/2024,21:53:08.70,08/07/2024,04:53:05.000,376652229,-1217631669,132195,19,3,51,11301320,127,37.85,26.59,

08/06/2024,21:53:09.70,08/07/2024,04:53:06.000,376652230,-1217631695,132445,19,3,17,11301320,116,37.75,26.56,

08/06/2024,21:53:11.37,08/07/2024,04:53:08.000,376652232,-1217631702,132497,19,3,19,11301320,116,37.55,26.73,

08/06/2024,21:53:12.43,08/07/2024,04:53:09.000,376652234,-1217631713,132619,19,3,25,11301320,116,37.05,26.64,

08/06/2024,21:53:13.43,08/07/2024,04:53:10.000,376652236,-1217631721,132701,20,3,21,11301320,112,36.72,26.69,

08/06/2024,21:53:14.43,08/07/2024,04:53:11.000,376652238,-1217631731,132798,20,3,87,11301320,112,36.42,26.57,

08/06/2024,21:53:15.43,08/07/2024,04:53:12.000,376652239,-1217631737,132899,19,3,38,11301320,116,36.55,26.66,

08/06/2024,21:53:16.43,08/07/2024,04:53:13.000,376652241,-1217631747,133008,20,3,27,11301320,112,36.39,26.63,

08/06/2024,21:53:17.44,08/07/2024,04:53:14.000,376652246,-1217631750,133070,20,3,79,11301320,112,36.22,26.64,

08/06/2024,21:53:18.44,08/07/2024,04:53:15.000,376652252,-1217631751,133126,19,3,69,11301320,116,36.11,26.60,

08/06/2024,21:53:19.44,08/07/2024,04:53:16.000,376652255,-1217631754,133171,20,3,6,11301320,112,35.90,26.79,

08/06/2024,21:53:20.44,08/07/2024,04:53:17.000,376652257,-1217631749,133124,20,3,21,11301320,112,35.48,26.69,

08/06/2024,21:53:21.44,08/07/2024,04:53:18.000,376652257,-1217631747,133158,19,3,52,11301320,116,35.36,26.68,

08/06/2024,21:53:22.44,08/07/2024,04:53:19.000,376652257,-1217631749,133259,20,3,22,11301320,112,35.30,26.62,

08/06/2024,21:53:23.44,08/07/2024,04:53:20.000,376652257,-1217631754,133319,20,3,27,11301320,112,35.35,26.73,

08/06/2024,21:53:24.45,08/07/2024,04:53:21.000,376652258,-1217631755,133402,19,3,27,11301320,116,35.17,26.59,

08/06/2024,21:53:25.45,08/07/2024,04:53:22.000,376652262,-1217631757,133023,19,3,220,11301320,116,35.36,26.65,

08/06/2024,21:53:26.45,08/07/2024,04:53:23.000,376652250,-1217631790,132805,19,3,461,11301320,116,35.14,26.76,

08/06/2024,21:53:27.45,08/07/2024,04:53:24.000,376652222,-1217631861,132667,20,3,736,18849428,111,34.71,26.67,

08/06/2024,21:53:28.45,08/07/2024,04:53:25.000,376652184,-1217631897,132723,20,3,474,19917262,111,34.48,26.75,

08/06/2024,21:53:29.45,08/07/2024,04:53:26.000,376652147,-1217631933,132540,19,3,435,20671460,115,33.65,26.61,

08/06/2024,21:53:30.46,08/07/2024,04:53:27.000,376652104,-1217631971,132518,21,3,434,21675224,106,33.19,26.60,

08/06/2024,21:53:31.46,08/07/2024,04:53:28.000,376652080,-1217632050,132836,21,3,549,22338684,108,32.98,26.60,

08/06/2024,21:53:32.46,08/07/2024,04:53:29.000,376652052,-1217632123,132990,21,3,595,22508552,108,32.16,26.54,

08/06/2024,21:53:33.46,08/07/2024,04:53:30.000,376652052,-1217632282,133279,22,3,729,23462438,103,31.30,26.37,

08/06/2024,21:53:35.44,08/07/2024,04:53:32.000,376651963,-1217632320,133343,22,3,612,23264150,103,31.30,26.35,

08/06/2024,21:53:36.44,08/07/2024,04:53:33.000,376651924,-1217632339,133150,22,3,340,23141182,103,31.14,26.41,

08/06/2024,21:53:37.44,08/07/2024,04:53:34.000,376651903,-1217632361,133204,22,3,230,23141182,103,30.90,26.35,

08/06/2024,21:53:38.44,08/07/2024,04:53:35.000,376651885,-1217632395,133274,23,3,287,23263414,102,30.85,26.34,

08/06/2024,21:53:39.45,08/07/2024,04:53:36.000,376651870,-1217632438,133444,22,3,288,23822020,107,30.78,26.34,

08/06/2024,21:53:40.45,08/07/2024,04:53:37.000,376651854,-1217632460,133342,22,3,394,24149684,107,30.77,26.33,

08/06/2024,21:53:41.45,08/07/2024,04:53:38.000,376651839,-1217632492,133153,22,3,502,24948504,107,30.97,26.40,

08/06/2024,21:53:42.45,08/07/2024,04:53:39.000,376651824,-1217632514,132740,22,3,560,25435672,107,30.85,26.28,

08/06/2024,21:53:43.45,08/07/2024,04:53:40.000,376651821,-1217632517,132206,23,3,490,25941730,102,31.00,26.38,

08/06/2024,21:53:44.45,08/07/2024,04:53:41.000,376651826,-1217632509,131743,22,3,320,26269498,107,30.91,26.30,

08/06/2024,21:53:45.46,08/07/2024,04:53:42.000,376651836,-1217632522,131526,22,3,269,26773416,107,30.81,26.31,

08/06/2024,21:53:46.46,08/07/2024,04:53:43.000,376651847,-1217632522,131361,22,3,111,26773416,107,30.67,26.37,

08/06/2024,21:53:47.46,08/07/2024,04:53:44.000,376651855,-1217632511,131245,22,3,19,26773416,107,30.62,26.22,

08/06/2024,21:53:48.46,08/07/2024,04:53:45.000,376651861,-1217632498,131142,21,3,16,26773416,109,30.70,26.23,

08/06/2024,21:53:49.46,08/07/2024,04:53:46.000,376651866,-1217632472,131036,21,3,219,26773416,109,30.86,26.28,

08/06/2024,21:53:50.46,08/07/2024,04:53:47.000,376651861,-1217632427,131021,21,3,484,18417998,109,30.79,26.32,

08/06/2024,21:53:51.46,08/07/2024,04:53:48.000,376651841,-1217632380,131075,22,3,516,16378440,105,30.70,26.27,

08/06/2024,21:53:52.47,08/07/2024,04:53:49.000,376651815,-1217632362,131073,23,3,377,16160368,103,30.72,26.25,

08/06/2024,21:53:53.47,08/07/2024,04:53:50.000,376651786,-1217632328,130994,23,3,389,15377716,103,30.82,26.34,

08/06/2024,21:53:54.47,08/07/2024,04:53:51.000,376651763,-1217632312,130936,23,3,36,15377716,103,30.71,26.26,

08/06/2024,21:53:55.47,08/07/2024,04:53:52.000,376651758,-1217632308,130857,23,3,9,15377716,103,30.62,26.36,

08/06/2024,21:53:56.47,08/07/2024,04:53:53.000,376651761,-1217632303,130777,23,3,10,15377716,103,30.68,26.34,

08/06/2024,21:53:57.47,08/07/2024,04:53:54.000,376651767,-1217632296,130715,23,3,11,15377716,103,30.66,26.35,

08/06/2024,21:53:58.47,08/07/2024,04:53:55.000,376651773,-1217632291,130650,23,3,23,15377716,103,30.72,26.31,

08/06/2024,21:53:59.48,08/07/2024,04:53:56.000,376651778,-1217632285,130544,23,3,5,15377716,103,30.72,26.34,

08/06/2024,21:54:00.48,08/07/2024,04:53:57.000,376651781,-1217632281,130435,23,3,3,15377716,103,30.81,26.31,

08/06/2024,21:54:01.48,08/07/2024,04:53:58.000,376651785,-1217632275,130346,22,3,5,15377716,110,30.75,26.30,

08/06/2024,21:54:02.48,08/07/2024,04:53:59.000,376651789,-1217632271,130228,22,3,14,15377716,110,30.74,26.24,

08/06/2024,21:54:03.48,08/07/2024,04:54:00.000,376651791,-1217632266,130120,22,3,17,15377716,110,30.86,26.30,

08/06/2024,21:54:04.48,08/07/2024,04:54:01.000,376651795,-1217632263,130050,22,3,27,15377716,110,30.80,26.32,

08/06/2024,21:54:05.48,08/07/2024,04:54:02.000,376651797,-1217632259,129966,23,3,6,15377716,107,30.71,26.32,

08/06/2024,21:54:06.48,08/07/2024,04:54:03.000,376651799,-1217632255,129897,23,3,12,15377716,107,30.57,26.27,

08/06/2024,21:54:07.49,08/07/2024,04:54:04.000,376651801,-1217632248,129776,23,3,3,15377716,107,30.75,26.22,

08/06/2024,21:54:08.49,08/07/2024,04:54:05.000,376651804,-1217632242,129664,23,3,7,15377716,107,30.80,26.38,

08/06/2024,21:54:09.49,08/07/2024,04:54:06.000,376651807,-1217632236,129570,23,3,10,15377716,107,30.89,26.23,

08/06/2024,21:54:10.49,08/07/2024,04:54:07.000,376651810,-1217632232,129510,22,3,2,15377716,110,30.80,26.40,

08/06/2024,21:54:11.49,08/07/2024,04:54:08.000,376651814,-1217632227,129462,22,3,11,15377716,110,30.91,26.31,

08/06/2024,21:54:12.49,08/07/2024,04:54:09.000,376651817,-1217632221,129390,23,3,4,15377716,102,30.70,26.35,

08/06/2024,21:54:13.49,08/07/2024,04:54:10.000,376651821,-1217632216,129336,22,3,10,15377716,110,30.79,26.27,

08/06/2024,21:54:14.50,08/07/2024,04:54:11.000,376651825,-1217632213,129289,22,3,29,15377716,110,30.75,26.30,

08/06/2024,21:54:15.50,08/07/2024,04:54:12.000,376651828,-1217632209,129231,22,3,14,15377716,110,30.66,26.25,

08/06/2024,21:54:16.50,08/07/2024,04:54:13.000,376651831,-1217632204,129161,22,3,16,15377716,110,30.70,26.33,

08/06/2024,21:54:17.50,08/07/2024,04:54:14.000,376651836,-1217632198,129106,22,3,16,15377716,110,30.67,26.27,

08/06/2024,21:54:18.50,08/07/2024,04:54:15.000,376651841,-1217632192,129043,22,3,6,15377716,110,30.81,26.20,

08/06/2024,21:54:19.50,08/07/2024,04:54:16.000,376651846,-1217632185,128965,22,3,9,15377716,110,30.62,26.28,

08/06/2024,21:54:20.50,08/07/2024,04:54:17.000,376651851,-1217632180,128920,22,3,16,15377716,110,30.73,26.28,

08/06/2024,21:54:21.50,08/07/2024,04:54:18.000,376651856,-1217632172,128837,22,3,11,15377716,110,30.62,26.18,

08/06/2024,21:54:22.51,08/07/2024,04:54:19.000,376651862,-1217632163,128753,22,3,9,15377716,107,30.67,26.34,

08/06/2024,21:54:23.51,08/07/2024,04:54:20.000,376651867,-1217632156,128734,22,3,21,15377716,107,30.71,26.23,

08/06/2024,21:54:24.51,08/07/2024,04:54:21.000,376651870,-1217632151,128682,22,3,8,15377716,107,30.86,26.29,

08/06/2024,21:54:25.51,08/07/2024,04:54:22.000,376651874,-1217632144,128625,22,3,3,15377716,107,30.86,26.21,

08/06/2024,21:54:26.51,08/07/2024,04:54:23.000,376651879,-1217632136,128562,22,3,12,15377716,107,30.68,26.25,

08/06/2024,21:54:27.51,08/07/2024,04:54:24.000,376651884,-1217632130,128526,23,3,20,15377716,107,30.68,26.31,

08/06/2024,21:54:28.51,08/07/2024,04:54:25.000,376651888,-1217632108,128518,23,3,437,15369880,107,30.74,26.26,

08/06/2024,21:54:29.51,08/07/2024,04:54:26.000,376651867,-1217632058,128565,23,3,1285,15787298,107,30.75,26.24,

08/06/2024,21:54:30.52,08/07/2024,04:54:27.000,376651785,-1217631987,128563,24,3,2285,16251744,100,30.83,26.24,

08/06/2024,21:54:31.52,08/07/2024,04:54:28.000,376651618,-1217631913,128529,23,3,3100,16723124,107,30.84,26.15,

08/06/2024,21:54:32.52,08/07/2024,04:54:29.000,376651367,-1217631855,128754,23,3,3079,17073212,107,30.72,26.04,

08/06/2024,21:54:33.52,08/07/2024,04:54:30.000,376651090,-1217631829,128714,23,3,3155,17581258,107,30.85,25.92,

08/06/2024,21:54:34.52,08/07/2024,04:54:31.000,376650806,-1217631815,128663,24,3,2738,17794896,100,31.22,25.96,

08/06/2024,21:54:35.52,08/07/2024,04:54:32.000,376650551,-1217631810,128725,24,3,2333,18050338,100,31.21,25.93,

08/06/2024,21:54:36.52,08/07/2024,04:54:33.000,376650334,-1217631801,128839,24,3,1710,17943804,100,31.29,25.86,

08/06/2024,21:54:37.52,08/07/2024,04:54:34.000,376650165,-1217631790,128807,24,3,1381,17987612,100,31.42,25.78,

08/06/2024,21:54:38.52,08/07/2024,04:54:35.000,376650036,-1217631779,128878,24,3,1522,17864192,100,31.43,25.84,

08/06/2024,21:54:39.53,08/07/2024,04:54:36.000,376649904,-1217631749,128906,24,3,1568,17341854,100,31.56,25.84,

08/06/2024,21:54:40.53,08/07/2024,04:54:37.000,376649767,-1217631680,128921,24,3,1718,16226460,100,31.65,25.85,

08/06/2024,21:54:41.53,08/07/2024,04:54:38.000,376649627,-1217631504,128997,24,3,2783,14147100,100,31.90,25.88,

08/06/2024,21:54:42.53,08/07/2024,04:54:39.000,376649457,-1217631159,129172,24,3,3834,11907044,100,31.89,25.67,

08/06/2024,21:54:43.53,08/07/2024,04:54:40.000,376649302,-1217630683,129226,24,3,4519,10126696,100,32.02,25.73,

08/06/2024,21:54:44.53,08/07/2024,04:54:41.000,376649210,-1217630135,129355,24,3,5031,9510432,100,32.14,25.66,

08/06/2024,21:54:45.53,08/07/2024,04:54:42.000,376649156,-1217629512,129259,24,3,5586,9287988,100,32.13,25.53,

08/06/2024,21:54:46.53,08/07/2024,04:54:43.000,376649119,-1217628857,129332,24,3,5885,8855824,100,32.33,25.53,

08/06/2024,21:54:47.53,08/07/2024,04:54:44.000,376649112,-1217628191,129385,24,3,5916,8333587,100,32.29,25.40,

08/06/2024,21:54:48.53,08/07/2024,04:54:45.000,376649157,-1217627530,129428,24,3,5967,7751978,100,32.22,25.37,

08/06/2024,21:54:49.54,08/07/2024,04:54:46.000,376649255,-1217626878,129293,24,3,6054,7198632,100,32.27,25.35,

08/06/2024,21:54:50.54,08/07/2024,04:54:47.000,376649408,-1217626878,129078,24,3,5660,7702912,100,32.21,25.27,

08/06/2024,21:54:52.41,08/07/2024,04:54:49.000,376649702,-1217625611,128960,24,3,5272,8649602,100,32.18,25.24,

08/06/2024,21:54:53.42,08/07/2024,04:54:50.000,376649746,-1217625008,128844,24,3,4563,9467736,100,32.20,25.26,

08/06/2024,21:54:54.42,08/07/2024,04:54:51.000,376649720,-1217624466,128715,24,3,3961,9883444,100,32.35,25.32,

08/06/2024,21:54:55.42,08/07/2024,04:54:52.000,376649662,-1217624000,128669,24,3,3493,8839938,100,32.18,25.32,

08/06/2024,21:54:56.42,08/07/2024,04:54:53.000,376649651,-1217623590,128583,24,3,2906,6251398,100,32.09,25.33,

08/06/2024,21:54:57.42,08/07/2024,04:54:54.000,376649756,-1217623284,128627,24,3,2698,3349671,100,32.13,25.34,

08/06/2024,21:54:58.42,08/07/2024,04:54:55.000,376649952,-1217623116,128635,24,3,2586,568695,100,32.19,25.34,

08/06/2024,21:54:59.42,08/07/2024,04:54:56.000,376650179,-1217623095,128745,24,3,2454,33996148,100,32.02,25.38,

08/06/2024,21:55:00.42,08/07/2024,04:54:57.000,376650377,-1217623209,128747,24,3,2485,31594590,100,32.10,25.45,

08/06/2024,21:55:01.42,08/07/2024,04:54:58.000,376650509,-1217623419,128818,24,3,2568,28648492,100,31.82,25.35,

08/06/2024,21:55:02.42,08/07/2024,04:54:59.000,376650558,-1217623688,128768,24,3,3108,25945910,100,31.90,25.34,

08/06/2024,21:55:03.42,08/07/2024,04:55:00.000,376650504,-1217624007,128710,24,3,3854,24547528,100,32.14,25.40,

08/06/2024,21:55:04.42,08/07/2024,04:55:01.000,376650366,-1217624380,128684,25,3,4587,24177148,95,32.06,25.44,

08/06/2024,21:55:05.43,08/07/2024,04:55:02.000,376650176,-1217624817,128703,25,3,5103,24374890,95,32.12,25.47,

08/06/2024,21:55:06.43,08/07/2024,04:55:03.000,376649974,-1217625317,128703,24,3,5394,24880914,100,32.10,25.46,

08/06/2024,21:55:07.43,08/07/2024,04:55:04.000,376649789,-1217625872,128676,24,3,5576,25300996,100,32.07,25.37,

08/06/2024,21:55:08.43,08/07/2024,04:55:05.000,376649633,-1217626466,128728,24,3,5844,25730626,100,32.20,25.38,

08/06/2024,21:55:09.43,08/07/2024,04:55:06.000,376649505,-1217627102,128761,24,3,6228,26274448,100,32.32,25.27,

08/06/2024,21:55:10.43,08/07/2024,04:55:07.000,376649421,-1217627787,128691,24,3,6371,26647376,100,32.09,25.25,

08/06/2024,21:55:11.43,08/07/2024,04:55:08.000,376649374,-1217628503,128666,24,3,6431,26955034,100,32.19,25.25,

08/06/2024,21:55:12.43,08/07/2024,04:55:09.000,376649357,-1217629227,128540,24,3,6527,27070944,100,32.38,25.29,

08/06/2024,21:55:13.43,08/07/2024,04:55:10.000,376649357,-1217629964,128452,24,3,6675,26992820,100,32.46,25.30,

08/06/2024,21:55:14.43,08/07/2024,04:55:11.000,376649357,-1217630715,128366,24,3,6904,26998774,100,32.60,25.31,

08/06/2024,21:55:15.43,08/07/2024,04:55:12.000,376649356,-1217631491,128266,24,3,7157,26974184,100,32.77,25.26,

08/06/2024,21:55:16.43,08/07/2024,04:55:13.000,376649352,-1217632294,128117,24,3,7396,26979638,100,33.08,25.30,

08/06/2024,21:55:17.43,08/07/2024,04:55:14.000,376649347,-1217633124,127968,24,3,7821,26956658,100,32.98,25.32,

08/06/2024,21:55:18.43,08/07/2024,04:55:15.000,376649340,-1217633995,127968,24,3,8106,26970188,100,32.83,25.20,

08/06/2024,21:55:20.41,08/07/2024,04:55:17.000,376649332,-1217635823,127539,24,3,8187,27033108,100,32.89,25.19,

08/06/2024,21:55:21.41,08/07/2024,04:55:18.000,376649333,-1217636749,127468,24,3,8364,27041384,100,32.89,25.14,

08/06/2024,21:55:22.41,08/07/2024,04:55:19.000,376649334,-1217637691,127329,24,3,8568,27033492,100,32.99,25.18,

08/06/2024,21:55:23.41,08/07/2024,04:55:20.000,376649337,-1217638654,127155,24,3,8783,26998932,100,32.70,25.07,

08/06/2024,21:55:24.41,08/07/2024,04:55:21.000,376649336,-1217639641,127039,24,3,9009,27002722,100,32.78,25.11,

08/06/2024,21:55:25.41,08/07/2024,04:55:22.000,376649331,-1217640654,126894,24,3,9247,26995582,100,32.87,25.14,

08/06/2024,21:55:26.41,08/07/2024,04:55:23.000,376649329,-1217641693,126753,24,3,9486,27012298,100,32.70,25.06,

08/06/2024,21:55:27.42,08/07/2024,04:55:24.000,376649329,-1217642760,126574,24,3,9699,26952172,100,32.89,25.13,

08/06/2024,21:55:28.42,08/07/2024,04:55:25.000,376649324,-1217643851,126502,24,3,9800,26993260,100,32.88,25.12,

08/06/2024,21:55:29.42,08/07/2024,04:55:26.000,376649319,-1217644957,126456,24,3,9872,27017218,100,32.94,25.07,

08/06/2024,21:55:30.42,08/07/2024,04:55:27.000,376649318,-1217646071,126427,24,3,9904,26959934,100,33.04,24.88,

08/06/2024,21:55:31.42,08/07/2024,04:55:28.000,376649312,-1217647192,126369,24,3,10005,26993318,100,33.62,24.82,

08/06/2024,21:55:32.42,08/07/2024,04:55:29.000,376649308,-1217648320,126303,24,3,10122,27024740,100,34.15,24.58,

08/06/2024,21:55:33.42,08/07/2024,04:55:30.000,376649310,-1217649463,126213,24,3,10206,27020822,100,35.04,24.58,

08/06/2024,21:55:34.42,08/07/2024,04:55:31.000,376649311,-1217650616,126180,24,3,10322,27037388,100,35.21,24.58,

08/06/2024,21:55:35.42,08/07/2024,04:55:32.000,376649317,-1217651780,126103,24,3,10427,27056612,100,34.94,24.40,

08/06/2024,21:55:36.42,08/07/2024,04:55:33.000,376649324,-1217652958,126143,24,3,10515,27069100,100,34.72,24.43,

08/06/2024,21:55:37.42,08/07/2024,04:55:34.000,376649335,-1217654146,126092,24,3,10432,27066480,100,34.71,24.50,

08/06/2024,21:55:38.42,08/07/2024,04:55:35.000,376649346,-1217655331,126003,24,3,10303,27033726,100,34.59,24.49,

08/06/2024,21:55:39.42,08/07/2024,04:55:36.000,376649352,-1217656502,126018,24,3,10270,26998086,100,34.41,24.47,

08/06/2024,21:55:40.42,08/07/2024,04:55:37.000,376649354,-1217657667,126003,24,3,10159,27009262,100,34.40,24.40,

08/06/2024,21:55:41.42,08/07/2024,04:55:38.000,376649354,-1217658822,126011,24,3,10180,26961566,100,34.40,24.44,

08/06/2024,21:55:42.42,08/07/2024,04:55:39.000,376649349,-1217659975,125968,24,3,10265,26969284,100,34.40,24.44,

08/06/2024,21:55:43.42,08/07/2024,04:55:40.000,376649344,-1217661136,125935,24,3,10242,26982012,100,34.38,24.36,

08/06/2024,21:55:44.42,08/07/2024,04:55:41.000,376649344,-1217662295,126066,24,3,10499,27107220,100,34.74,24.44,

08/06/2024,21:55:45.42,08/07/2024,04:55:42.000,376649355,-1217663476,126041,24,3,10700,26962850,100,34.86,24.48,

08/06/2024,21:55:46.42,08/07/2024,04:55:43.000,376649354,-1217664685,125919,24,3,10802,27036468,100,34.81,24.44,

08/06/2024,21:55:47.42,08/07/2024,04:55:44.000,376649355,-1217665905,125909,24,3,10852,27059530,100,35.01,24.44,

08/06/2024,21:55:48.42,08/07/2024,04:55:45.000,376649364,-1217667134,125860,24,3,10870,27069996,100,35.06,24.45,

08/06/2024,21:55:49.42,08/07/2024,04:55:46.000,376649376,-1217668366,125796,24,3,10868,27077152,100,35.05,24.63,

08/06/2024,21:55:50.42,08/07/2024,04:55:47.000,376649386,-1217669598,125682,24,3,10891,27059574,100,35.03,24.58,

08/06/2024,21:55:51.42,08/07/2024,04:55:48.000,376649394,-1217670831,125561,24,3,10728,27098126,100,34.70,24.76,

08/06/2024,21:55:53.40,08/07/2024,04:55:50.000,376649410,-1217673281,125535,24,3,10524,27063084,100,34.56,24.75,

08/06/2024,21:55:54.40,08/07/2024,04:55:51.000,376649418,-1217674481,125459,24,3,10156,27071356,100,34.52,24.73,

08/06/2024,21:55:55.40,08/07/2024,04:55:52.000,376649425,-1217675645,125338,24,3,9181,27058484,100,34.22,24.76,

08/06/2024,21:55:56.40,08/07/2024,04:55:53.000,376649432,-1217676719,125322,24,3,7763,27010300,100,34.13,24.74,

08/06/2024,21:55:57.40,08/07/2024,04:55:54.000,376649430,-1217677648,125326,24,3,6290,26961290,100,33.78,24.86,

08/06/2024,21:55:58.40,08/07/2024,04:55:55.000,376649425,-1217678412,125394,24,3,4914,27088998,95,33.63,24.89,

08/06/2024,21:55:59.40,08/07/2024,04:55:56.000,376649424,-1217679017,125453,25,3,3632,27582102,100,33.59,24.91,

08/06/2024,21:56:00.40,08/07/2024,04:55:57.000,376649451,-1217679469,125494,24,3,2505,28126406,100,33.52,24.95,

08/06/2024,21:56:01.40,08/07/2024,04:55:58.000,376649503,-1217679785,125552,24,3,1992,28701376,100,33.66,25.01,

08/06/2024,21:56:02.40,08/07/2024,04:55:59.000,376649569,-1217680013,125713,24,3,2412,29638022,100,33.34,24.91,

08/06/2024,21:56:03.40,08/07/2024,04:56:00.000,376649670,-1217680239,125766,24,3,3648,31536218,100,33.33,24.98,

08/06/2024,21:56:04.40,08/07/2024,04:56:01.000,376649882,-1217680498,125802,24,3,4971,33581368,100,33.32,25.05,

08/06/2024,21:56:05.40,08/07/2024,04:56:02.000,376650245,-1217680733,125810,24,3,6430,35152360,100,33.25,25.05,

08/06/2024,21:56:06.40,08/07/2024,04:56:03.000,376650774,-1217680870,125804,24,3,7772,35507636,100,33.19,25.03,

08/06/2024,21:56:07.40,08/07/2024,04:56:04.000,376651438,-1217680952,125942,24,3,8726,35685576,105,33.10,25.13,

08/06/2024,21:56:08.40,08/07/2024,04:56:05.000,376652202,-1217681010,125834,23,3,9439,35763460,105,33.00,25.10,

08/06/2024,21:56:09.40,08/07/2024,04:56:06.000,376653032,-1217681054,125918,23,3,9945,35788768,105,32.88,25.16,

08/06/2024,21:56:10.40,08/07/2024,04:56:07.000,376653918,-1217681095,125923,23,3,10285,35774424,105,33.03,25.06,

08/06/2024,21:56:11.40,08/07/2024,04:56:08.000,376654833,-1217681139,126086,23,3,10644,35881192,105,32.68,25.11,

08/06/2024,21:56:12.40,08/07/2024,04:56:09.000,376655784,-1217681171,126050,23,3,10999,35953284,105,33.19,25.06,

08/06/2024,21:56:13.40,08/07/2024,04:56:10.000,376656768,-1217681184,125969,23,3,11248,18993,105,33.16,25.17,

08/06/2024,21:56:14.40,08/07/2024,04:56:11.000,376657774,-1217681187,125983,23,3,11347,35985296,100,33.19,25.13,

08/06/2024,21:56:15.40,08/07/2024,04:56:12.000,376658793,-1217681192,126075,24,3,11451,35999268,100,33.38,25.13,

08/06/2024,21:56:16.40,08/07/2024,04:56:13.000,376659820,-1217681194,126055,24,3,11582,35960644,100,33.35,25.22,

08/06/2024,21:56:17.40,08/07/2024,04:56:14.000,376660859,-1217681196,126003,24,3,11432,7880,100,33.20,25.25,

08/06/2024,21:56:18.40,08/07/2024,04:56:15.000,376661891,-1217681194,125842,24,3,11214,45250,100,33.31,25.08,

08/06/2024,21:56:19.40,08/07/2024,04:56:16.000,376662905,-1217681186,125994,24,3,11033,35993880,100,32.74,25.04,

08/06/2024,21:56:20.40,08/07/2024,04:56:17.000,376663904,-1217681181,125910,24,3,10847,35974848,100,33.24,25.00,

08/06/2024,21:56:21.39,08/07/2024,04:56:18.000,376664886,-1217681183,125852,24,3,10716,35963020,100,33.34,24.98,

08/06/2024,21:56:22.39,08/07/2024,04:56:19.000,376665851,-1217681197,125791,24,3,10659,35974284,100,33.50,25.01,

08/06/2024,21:56:23.39,08/07/2024,04:56:20.000,376666812,-1217681204,125679,24,3,10752,35968328,100,33.53,25.01,

08/06/2024,21:56:24.39,08/07/2024,04:56:21.000,376667778,-1217681211,125652,24,3,10853,35989312,100,33.36,24.98,

08/06/2024,21:56:25.45,08/07/2024,04:56:22.000,376668753,-1217681212,125647,24,3,10913,35983872,100,33.26,25.14,

08/06/2024,21:56:27.42,08/07/2024,04:56:24.000,376670715,-1217681225,125527,24,3,10936,35991200,100,33.68,25.09,

08/06/2024,21:56:28.42,08/07/2024,04:56:25.000,376671700,-1217681227,125484,24,3,10883,35921044,100,33.71,25.22,

08/06/2024,21:56:29.42,08/07/2024,04:56:26.000,376672681,-1217681239,125528,24,3,10891,35950564,100,33.67,25.19,

08/06/2024,21:56:30.42,08/07/2024,04:56:27.000,376673663,-1217681250,125480,24,3,10890,35961216,100,33.59,25.17,

08/06/2024,21:56:31.42,08/07/2024,04:56:28.000,376674644,-1217681258,125448,24,3,11031,35987184,100,33.44,25.13,

08/06/2024,21:56:32.42,08/07/2024,04:56:29.000,376675636,-1217681261,125394,24,3,11072,35993512,100,33.48,25.07,

08/06/2024,21:56:33.42,08/07/2024,04:56:30.000,376676634,-1217681262,125363,24,3,11115,20981,100,33.45,25.01,

08/06/2024,21:56:34.42,08/07/2024,04:56:31.000,376677634,-1217681258,125378,24,3,11206,91400,100,33.36,25.15,

08/06/2024,21:56:35.42,08/07/2024,04:56:32.000,376678640,-1217681241,125396,24,3,11277,86787,100,33.24,25.18,

08/06/2024,21:56:36.42,08/07/2024,04:56:33.000,376679653,-1217681220,125560,24,3,11418,102785,100,33.02,25.11,

08/06/2024,21:56:37.42,08/07/2024,04:56:34.000,376680678,-1217681199,125507,24,3,11369,59508,100,33.07,25.24,

08/06/2024,21:56:38.42,08/07/2024,04:56:35.000,376681703,-1217681183,125522,24,3,11385,15055,100,32.92,25.25,

