Timestamp for sample frequency every 15 min,Temperature (°C),Relative Humidity (%),Barometric Pressure (mb)
2024-07-17 01:30:00,10.965,81.9775,996.08
2024-07-17 01:45:00,10.6175,81.99,996.05
2024-07-17 02:00:00,10.39,82.8775,995.88
2024-07-17 02:15:00,10.665,84.6625,995.95
2024-07-17 02:30:00,10.97,84.79,995.98
2024-07-17 02:45:00,11.265,84.6225,996.04
2024-07-17 03:00:00,10.7,84.015,996.1
2024-07-17 03:15:00,10.42,85.0075,996.17
2024-07-17 03:30:00,10.815,86.1775,996.0099
2024-07-17 03:45:00,11.345,87.2325,995.9
2024-07-17 04:00:00,12.0525,86.7775,995.86
2024-07-17 04:15:00,12.7475,86.2925,995.82
2024-07-17 04:30:00,13.1375,85.26,995.93
2024-07-17 04:45:00,13.385,84.9625,995.95
2024-07-17 05:00:00,13.5375,84.38,995.96
2024-07-17 05:15:00,13.5975,84.2525,996.0
2024-07-17 05:30:00,13.6825,84.495,996.06
2024-07-17 05:45:00,13.7525,84.1625,995.92
2024-07-17 06:00:00,13.76,83.955,996.08
2024-07-17 06:15:00,13.6125,83.77,996.2599
2024-07-17 06:30:00,13.56,84.1225,996.35
2024-07-17 06:45:00,13.73,84.3975,996.4
2024-07-17 07:00:00,13.815,83.65,996.64
2024-07-17 07:15:00,13.7575,83.365,996.75
2024-07-17 07:30:00,13.9125,83.1925,996.8
2024-07-17 07:45:00,14.02,82.4975,996.86
2024-07-17 08:00:00,14.29,82.595,996.96
2024-07-17 08:15:00,14.8,82.34,997.05
2024-07-17 08:30:00,15.1675,81.235,997.04
2024-07-17 08:45:00,15.7825,80.395,997.02
2024-07-17 09:00:00,16.9275,77.725,996.93
2024-07-17 09:15:00,18.42,72.865,996.92
2024-07-17 09:30:00,18.97,68.2775,997.0
2024-07-17 09:45:00,19.59,64.67,996.93
2024-07-17 10:00:00,21.0625,62.7525,996.87
2024-07-17 10:15:00,21.69,60.5075,996.89
2024-07-17 10:30:00,22.48,57.6675,996.89
2024-07-17 10:45:00,23.44,55.31,996.69
2024-07-17 11:00:00,23.9125,53.225,996.62
2024-07-17 11:15:00,24.5575,49.56,996.68
2024-07-17 11:30:00,25.475,48.205,996.55
2024-07-17 11:45:00,26.41,47.23,996.63
2024-07-17 12:00:00,26.7425,44.9125,996.48
2024-07-17 12:15:00,26.9925,43.9175,996.42
2024-07-17 12:30:00,27.28,43.15,996.42
2024-07-17 12:45:00,28.0075,43.6025,996.32
2024-07-17 13:00:00,28.6025,42.5275,996.22
2024-07-17 13:15:00,28.9425,40.705,996.13
2024-07-17 13:30:00,29.2675,41.055,995.9
2024-07-17 13:45:00,29.5975,40.705,995.79
2024-07-17 14:00:00,29.7725,38.25,995.77
2024-07-17 14:15:00,30.1525,38.2425,995.62
2024-07-17 14:30:00,30.64,37.44,995.45
2024-07-17 14:45:00,31.68,34.8025,995.4
2024-07-17 15:00:00,32.015,34.17,995.21
2024-07-17 15:15:00,31.675,34.6525,995.13
2024-07-17 15:30:00,32.22,33.4675,994.96
2024-07-17 15:45:00,32.67,32.93,994.89
2024-07-17 16:00:00,32.42,33.915,994.82
2024-07-17 16:15:00,31.3875,35.4825,994.62
2024-07-17 16:30:00,31.42,34.8875,994.57
2024-07-17 16:45:00,31.115,35.805,994.37
2024-07-17 17:00:00,30.93,36.545,994.36
2024-07-17 17:15:00,30.5325,36.9925,994.29
2024-07-17 17:30:00,30.415,37.8125,994.34
2024-07-17 17:45:00,30.015,38.355,994.29
2024-07-17 18:00:00,29.2225,39.005,994.22
2024-07-17 18:15:00,28.755,39.7875,994.18
2024-07-17 18:30:00,28.22,40.075,994.17
2024-07-17 18:45:00,27.655,40.125,994.12
2024-07-17 19:00:00,25.975,42.8175,994.09
2024-07-17 19:15:00,24.68,45.2175,994.13
2024-07-17 19:30:00,23.895,46.2425,994.28
2024-07-17 19:45:00,23.1625,48.345,994.2599
2024-07-17 20:00:00,22.435,50.495,994.31
2024-07-17 20:15:00,21.5225,53.56,994.45
2024-07-17 20:30:00,20.4275,55.8875,994.62
2024-07-17 20:45:00,19.745,57.605,994.69
2024-07-17 21:00:00,19.09,61.7325,994.89
2024-07-17 21:15:00,18.9,62.1475,994.96
2024-07-17 21:30:00,18.4575,64.925,994.95
2024-07-17 21:45:00,18.11,65.885,995.15
2024-07-17 22:00:00,17.6375,64.1025,995.2599
2024-07-17 22:15:00,17.09,63.855,995.33
2024-07-17 22:30:00,17.49,62.945,995.13
2024-07-17 22:45:00,17.385,63.14,995.06
2024-07-17 23:00:00,16.9375,63.425,995.02
2024-07-17 23:15:00,16.05,65.1,995.05
2024-07-17 23:30:00,15.8525,66.58,995.02
2024-07-17 23:45:00,15.99,67.5075,994.94
2024-07-18 00:00:00,15.94,68.1625,994.92
2024-07-18 00:15:00,16.3375,66.895,994.83
2024-07-18 00:30:00,16.29,66.7275,994.77
2024-07-18 00:45:00,16.06,66.88,994.73
2024-07-18 01:00:00,15.725,68.1,994.88
2024-07-18 01:15:00,15.6175,69.845,994.92
2024-07-18 01:30:00,15.29,70.5275,994.83
2024-07-18 01:45:00,14.9375,71.93,994.92
2024-07-18 02:00:00,14.86,73.61,994.7
2024-07-18 02:15:00,14.6025,73.54,994.72
2024-07-18 02:30:00,14.1375,75.485,994.71
2024-07-18 02:45:00,13.86,74.01,994.67
2024-07-18 03:00:00,13.055,73.465,994.71
2024-07-18 03:15:00,12.86,76.4225,994.69
2024-07-18 03:30:00,12.85,77.21,994.52
2024-07-18 03:45:00,12.695,77.5325,994.58
2024-07-18 04:00:00,12.875,80.21,994.46
2024-07-18 04:15:00,12.74,78.025,994.64
2024-07-18 04:30:00,12.22,78.18,994.56
2024-07-18 04:45:00,12.2475,79.9975,994.72
2024-07-18 05:00:00,12.2625,81.1525,994.83
2024-07-18 05:15:00,11.94,80.9075,994.79
2024-07-18 05:30:00,11.7025,80.2525,994.84
2024-07-18 05:45:00,11.4875,81.6525,994.99
2024-07-18 06:00:00,11.5625,83.26,994.94
2024-07-18 06:15:00,11.715,82.4325,994.95
2024-07-18 06:30:00,11.7175,82.595,995.0
2024-07-18 06:45:00,11.7975,83.55,994.94
2024-07-18 07:00:00,12.1725,84.2875,994.98
2024-07-18 07:15:00,13.375,87.9,995.02
2024-07-18 07:30:00,16.5625,84.3175,995.14
2024-07-18 07:45:00,18.6275,78.5725,995.3
2024-07-18 08:00:00,19.35,77.2325,995.48
2024-07-18 08:15:00,20.4125,68.0725,995.45
2024-07-18 08:30:00,22.0475,67.2975,995.47
2024-07-18 08:45:00,22.555,60.09,995.48
2024-07-18 09:00:00,23.6825,57.58,995.38
2024-07-18 09:15:00,24.515,52.15,995.44
2024-07-18 09:30:00,25.8225,50.745,995.28
2024-07-18 09:45:00,26.9175,49.0025,995.1
2024-07-18 10:00:00,27.8975,44.62,995.12
2024-07-18 10:15:00,28.9575,42.705,995.1
2024-07-18 10:30:00,30.635,39.105,995.02
2024-07-18 10:45:00,30.795,36.2725,995.06
2024-07-18 11:00:00,31.8125,36.5675,995.06
2024-07-18 11:15:00,32.17,35.025,995.1
2024-07-18 11:30:00,32.8725,35.145,995.06
2024-07-18 11:45:00,33.085,34.6375,995.0
2024-07-18 12:00:00,33.64,33.8425,994.94
2024-07-18 12:15:00,34.055,33.85,994.93
2024-07-18 12:30:00,34.3525,32.6075,994.89
2024-07-18 12:45:00,34.9275,31.4525,994.77
2024-07-18 13:00:00,35.75,31.61,994.8
2024-07-18 13:15:00,35.8775,30.39,994.71
2024-07-18 13:30:00,36.52,30.07,994.56
2024-07-18 13:45:00,36.68,28.69,994.46
2024-07-18 14:00:00,37.24,28.9525,994.35
2024-07-18 14:15:00,36.965,27.745,994.12
2024-07-18 14:30:00,37.4375,26.6475,994.06
2024-07-18 14:45:00,37.785,26.67,993.86
2024-07-18 15:00:00,37.865,27.345,993.82
2024-07-18 15:15:00,38.06,27.035,993.8
2024-07-18 15:30:00,37.2525,28.485,993.72
2024-07-18 15:45:00,37.5175,27.2675,993.56
2024-07-18 16:00:00,36.555,28.2975,993.48
2024-07-18 16:15:00,36.1775,29.3025,993.54
2024-07-18 16:30:00,36.27,27.98,993.5099
2024-07-18 16:45:00,35.81,28.0725,993.45
2024-07-18 17:00:00,36.0425,27.79,993.44
2024-07-18 17:15:00,35.0775,27.1525,993.5
2024-07-18 17:30:00,34.4275,28.085,993.43
2024-07-18 17:45:00,34.395,27.9875,993.33
2024-07-18 18:00:00,34.0625,27.9375,993.3
