Timestamp,Temperature (°C),Relative Humidity (%),Dewpoint (°C),VPD (kPa)
2024-07-03 19:11,36.3125,21.1925,10.6315,4.7227
2024-07-03 19:12,36.2375,21.0475,10.4666,4.7121
2024-07-03 19:13,36.2025,20.8625,10.3053,4.7141
2024-07-03 19:14,36.1475,21.28,10.5573,4.6752
2024-07-03 19:15,36.1025,21.525,10.6922,4.6492
2024-07-03 19:16,36.0625,21.0875,10.3508,4.6649
2024-07-03 19:17,36.095,21.1475,10.4202,4.6696
2024-07-03 19:18,36.09,20.8125,10.1767,4.6882
2024-07-03 19:19,35.9975,21.1025,10.3079,4.6474
2024-07-03 19:20,35.92,21.0325,10.1942,4.6319
2024-07-03 19:21,35.8425,21.225,10.2668,4.601
2024-07-03 19:22,35.8125,21.3825,10.3529,4.5843
2024-07-03 19:23,35.815,21.21,10.2336,4.595
2024-07-03 19:24,35.7075,21.3775,10.2627,4.5583
2024-07-03 19:25,35.6275,21.505,10.2857,4.531
2024-07-03 19:26,35.565,21.75,10.404,4.5014
2024-07-03 19:27,35.5675,21.4975,10.2309,4.5165
2024-07-03 19:28,35.5275,21.6325,10.2917,4.4989
2024-07-03 19:29,35.4575,21.715,10.2908,4.4769
2024-07-03 19:30,35.36,21.495,10.0577,4.4655
2024-07-03 19:31,35.355,21.77,10.2439,4.4486
2024-07-03 19:32,35.3175,21.7875,10.2249,4.4385
2024-07-03 19:33,35.225,22.095,10.3584,4.3986
2024-07-03 19:34,35.155,22.06,10.2765,4.3836
2024-07-03 19:35,35.0725,22.1725,10.2844,4.3575
2024-07-03 19:36,34.99,22.2075,10.2395,4.3358
2024-07-03 19:37,34.8625,22.5275,10.3481,4.2877
2024-07-03 19:38,34.7975,22.5525,10.3107,4.271
2024-07-03 19:39,34.71,22.3675,10.1146,4.2605
2024-07-03 19:40,34.675,22.375,10.0905,4.2519
2024-07-03 19:41,34.65,22.3575,10.058,4.247
2024-07-03 19:42,34.5725,22.455,10.0587,4.2235
2024-07-03 19:43,34.48,22.3925,9.9402,4.2054
2024-07-03 19:44,34.3725,22.8425,10.1484,4.1562
2024-07-03 19:45,34.3025,22.7425,10.0244,4.1455
2024-07-03 19:46,34.175,22.5275,9.7764,4.1278
2024-07-03 19:47,34.0275,22.9775,9.949,4.0704
2024-07-03 19:48,33.9575,22.7225,9.724,4.068
2024-07-03 19:49,33.87,22.885,9.7575,4.0398
2024-07-03 19:50,33.77,22.835,9.6415,4.02
2024-07-03 19:51,33.695,22.9275,9.6393,3.9985
2024-07-03 19:52,33.705,23.0325,9.7158,3.9952
2024-07-03 19:53,33.645,22.9075,9.5846,3.9884
2024-07-03 19:54,33.6075,22.76,9.4571,3.9877
2024-07-03 19:55,33.54,22.745,9.391,3.9735
2024-07-03 19:56,33.4725,22.845,9.4001,3.9535
2024-07-03 19:57,33.425,22.5675,9.1788,3.9572
2024-07-03 19:58,33.35,22.6325,9.1591,3.9374
2024-07-03 19:59,33.305,22.7,9.1658,3.9241
2024-07-03 20:00,33.26,22.7525,9.1627,3.9116
2024-07-03 20:01,33.165,22.7925,9.1096,3.8889
2024-07-03 20:02,33.13,22.89,9.1438,3.8764
2024-07-03 20:03,33.1175,22.755,9.0456,3.8804
2024-07-03 20:04,33.1125,22.77,9.0512,3.8786
2024-07-03 20:05,33.0325,22.71,8.9454,3.8643
2024-07-03 20:06,33.0375,22.75,8.9756,3.8634
2024-07-03 20:07,33.025,22.9375,9.087,3.8513
2024-07-03 20:08,32.99,22.96,9.0724,3.8427
2024-07-03 20:09,32.9525,22.8025,8.939,3.8425
2024-07-03 20:10,32.91,22.9025,8.9685,3.8284
2024-07-03 20:11,32.91,22.855,8.9377,3.8307
2024-07-03 20:12,32.855,22.8975,8.9193,3.8169
2024-07-03 20:13,32.8325,22.7625,8.8129,3.8187
2024-07-03 20:14,32.7775,22.6925,8.7215,3.8104
2024-07-03 20:15,32.75,22.855,8.8042,3.7966
2024-07-03 20:16,32.735,22.82,8.769,3.7951
2024-07-03 20:17,32.71,23.05,8.8968,3.7785
2024-07-03 20:18,32.6675,23.09,8.887,3.7675
2024-07-03 20:19,32.62,23.1025,8.8554,3.7569
2024-07-03 20:20,32.5275,23.07,8.7573,3.7391
2024-07-03 20:21,32.51,23.0275,8.7153,3.7375
2024-07-03 20:22,32.4425,22.94,8.6027,3.7276
2024-07-03 20:23,32.4225,23.005,8.6278,3.7202
2024-07-03 20:24,32.385,22.8875,8.5208,3.7181
2024-07-03 20:25,32.375,22.865,8.4979,3.7171
2024-07-03 20:26,32.3325,22.9075,8.4899,3.7062
2024-07-03 20:27,32.3025,23.205,8.6557,3.6856
2024-07-03 20:28,32.2675,23.2075,8.628,3.6783
2024-07-03 20:29,32.2425,23.205,8.6055,3.6732
2024-07-03 20:30,32.225,22.99,8.4533,3.6799
2024-07-03 20:31,32.215,22.81,8.3289,3.6864
2024-07-03 20:32,32.1875,22.9425,8.3915,3.6744
2024-07-03 20:33,32.1975,23.045,8.4657,3.6716
2024-07-03 20:34,32.2075,23.0175,8.4564,3.675
2024-07-03 20:35,32.15,23.115,8.4708,3.6584
2024-07-03 20:36,32.1225,23.2275,8.5196,3.6474
2024-07-03 20:37,32.0575,23.47,8.6188,3.6226
2024-07-03 20:38,32.0,23.485,8.5801,3.6102
2024-07-03 20:39,31.96,23.5225,8.5702,3.6003
2024-07-03 20:40,31.93,23.7575,8.6922,3.5832
2024-07-03 20:41,31.88,23.9475,8.7682,3.5642
2024-07-03 20:42,31.8075,24.0775,8.7875,3.5436
2024-07-03 20:43,31.755,24.185,8.8095,3.5281
2024-07-03 20:44,31.67,24.37,8.8509,3.5027
2024-07-03 20:45,31.6075,24.375,8.8014,3.4901
2024-07-03 20:46,31.5375,24.4325,8.7775,3.4737
2024-07-03 20:47,31.4925,24.5425,8.8061,3.4598
2024-07-03 20:48,31.44,24.7325,8.8762,3.4409
2024-07-03 20:49,31.3875,24.7425,8.838,3.4302
2024-07-03 20:50,31.34,24.935,8.9128,3.4122
2024-07-03 20:51,31.27,25.04,8.9161,3.394
2024-07-03 20:52,31.2425,25.12,8.9402,3.3851
2024-07-03 20:53,31.16,25.035,8.8203,3.3731
2024-07-03 20:54,31.1275,25.15,8.8608,3.3618
2024-07-03 20:55,31.0825,25.19,8.8464,3.3514
2024-07-03 20:56,31.0325,25.2825,8.8585,3.3378
2024-07-03 20:57,31.0,25.1125,8.7311,3.3392
2024-07-03 20:58,30.985,25.2225,8.7832,3.3315
2024-07-03 20:59,30.965,25.36,8.8468,3.3216
2024-07-03 21:00,30.925,25.465,8.8742,3.3094
2024-07-03 21:01,30.895,25.445,8.8372,3.3046
2024-07-03 21:02,30.8625,25.4425,8.8083,3.2986
2024-07-03 21:03,30.8475,25.59,8.8813,3.2893
2024-07-03 21:04,30.805,25.64,8.8742,3.2792
2024-07-03 21:05,30.7475,25.5725,8.7865,3.2714
2024-07-03 21:06,30.7575,25.69,8.8629,3.2681
2024-07-03 21:07,30.7175,25.535,8.7394,3.2675
2024-07-03 21:08,30.72,25.795,8.8916,3.2566
2024-07-03 21:09,30.705,25.9125,8.9463,3.2486
2024-07-03 21:10,30.655,25.9625,8.9325,3.2372
2024-07-03 21:11,30.64,25.8,8.8267,3.2416
2024-07-03 21:12,30.635,25.885,8.8713,3.2369
2024-07-03 21:13,30.595,25.785,8.78,3.2339
2024-07-03 21:14,30.5675,25.76,8.7424,3.23
2024-07-03 21:15,30.57,25.65,8.6811,3.2352
2024-07-03 21:16,30.53,25.7075,8.6804,3.2253
2024-07-03 21:17,30.51,25.6875,8.652,3.2225
2024-07-03 21:18,30.4825,25.8475,8.7206,3.2106
2024-07-03 21:19,30.4575,25.7975,8.6707,3.2082
2024-07-03 21:20,30.44,25.7775,8.6444,3.2058
2024-07-03 21:21,30.425,25.81,8.6504,3.2017
2024-07-03 21:22,30.38,25.825,8.6208,3.1928
2024-07-03 21:23,30.3775,25.8375,8.6259,3.1919
2024-07-03 21:24,30.3525,25.8025,8.5847,3.1888
2024-07-03 21:25,30.34,25.5825,8.4475,3.196
2024-07-03 21:26,30.3675,25.5425,8.4477,3.2027
2024-07-03 21:27,30.3975,25.7075,8.5682,3.2011
2024-07-03 21:28,30.425,25.4875,8.4644,3.2156
2024-07-03 21:29,30.415,25.48,8.4516,3.2141
2024-07-03 21:30,30.4325,25.465,8.4577,3.218
2024-07-03 21:31,30.4575,25.55,8.5281,3.2189
2024-07-03 21:32,30.4575,25.46,8.476,3.2228
2024-07-03 21:33,30.46,25.425,8.4578,3.2247
2024-07-03 21:34,30.5025,25.4325,8.4981,3.2322
2024-07-03 21:35,30.47,25.4225,8.4648,3.2267
2024-07-03 21:36,30.4975,25.3025,8.4181,3.2369
2024-07-03 21:37,30.51,25.4625,8.5218,3.2323
2024-07-03 21:38,30.515,25.27,8.4139,3.2416
2024-07-03 21:39,30.5275,25.16,8.3601,3.2487
2024-07-03 21:40,30.525,25.25,8.4107,3.2443
2024-07-03 21:41,30.495,24.9525,8.2105,3.2516
2024-07-03 21:42,30.525,25.2075,8.3858,3.2461
2024-07-03 21:43,30.505,25.0425,8.272,3.2496
2024-07-03 21:44,30.495,25.015,8.2474,3.2489
2024-07-03 21:45,30.495,25.135,8.318,3.2437
2024-07-03 21:46,30.4325,25.255,8.3355,3.227
2024-07-03 21:47,30.4075,25.3075,8.345,3.2202
2024-07-03 21:48,30.395,25.4325,8.4072,3.2125
2024-07-03 21:49,30.3625,25.41,8.3666,3.2075
2024-07-03 21:50,30.3525,25.5425,8.435,3.2
2024-07-03 21:51,30.335,25.4175,8.3477,3.2022
2024-07-03 21:52,30.33,25.44,8.3565,3.2003
2024-07-03 21:53,30.305,25.6,8.428,3.1889
2024-07-03 21:54,30.295,25.6575,8.4527,3.1846
2024-07-03 21:55,30.25,25.62,8.393,3.178
2024-07-03 21:56,30.2525,25.68,8.4296,3.1759
2024-07-03 21:57,30.205,25.715,8.4095,3.1658
2024-07-03 21:58,30.205,25.7225,8.4138,3.1655
2024-07-03 21:59,30.19,25.755,8.4198,3.1614
2024-07-03 22:00,30.195,25.81,8.4555,3.16
2024-07-03 22:01,30.175,25.8425,8.4572,3.155
2024-07-03 22:02,30.1625,26.1025,8.5945,3.1417
2024-07-03 22:03,30.1375,26.2475,8.6553,3.131
2024-07-03 22:04,30.11,26.245,8.6305,3.1262
2024-07-03 22:05,30.035,26.4,8.654,3.1063
2024-07-03 22:06,30.015,26.535,8.7125,3.0971
2024-07-03 22:07,29.9325,26.5875,8.6716,3.0803
2024-07-03 22:08,29.8925,26.8775,8.7982,3.0611
2024-07-03 22:09,29.85,27.3875,9.0407,3.0324
2024-07-03 22:10,29.785,27.7325,9.1711,3.0068
2024-07-03 22:11,29.7475,27.81,9.1805,2.9971
2024-07-03 22:12,29.69,28.3675,9.4265,2.9642
2024-07-03 22:13,29.665,28.475,9.4614,2.9555
2024-07-03 22:14,29.6,28.81,9.5799,2.9307
2024-07-03 22:15,29.54,28.9775,9.6148,2.9138
2024-07-03 22:16,29.4725,29.0225,9.5799,2.9007
2024-07-03 22:17,29.42,29.28,9.6665,2.8814
2024-07-03 22:18,29.335,29.385,9.6467,2.8631
2024-07-03 22:19,29.23,29.65,9.6902,2.8352
2024-07-03 22:20,29.18,29.73,9.6874,2.8239
2024-07-03 22:21,29.1175,29.8475,9.6923,2.809
2024-07-03 22:22,29.0775,30.11,9.7885,2.7921
2024-07-03 22:23,29.015,30.1675,9.763,2.7798
2024-07-03 22:24,28.9525,30.3175,9.7831,2.7638
2024-07-03 22:25,28.915,30.485,9.8329,2.7512
2024-07-03 22:26,28.905,30.5275,9.8451,2.748
2024-07-03 22:27,28.8425,30.7325,9.891,2.73
2024-07-03 22:28,28.7925,30.795,9.8781,2.7197
2024-07-03 22:29,28.745,30.9,9.8878,2.7081
2024-07-03 22:30,28.695,30.9125,9.8506,2.6998
2024-07-03 22:31,28.6525,31.11,9.9089,2.6855
2024-07-03 22:32,28.61,31.8575,10.2273,2.6499
2024-07-03 22:33,28.555,31.7,10.1053,2.6476
2024-07-03 22:34,28.505,32.3475,10.3648,2.6149
2024-07-03 22:35,28.455,31.91,10.1172,2.6242
2024-07-03 22:36,28.405,32.0,10.1159,2.6132
2024-07-03 22:37,28.3525,31.94,10.0422,2.6076
2024-07-03 22:38,28.325,31.885,9.9925,2.6055
2024-07-03 22:39,28.285,31.97,9.9975,2.5962
2024-07-03 22:40,28.2925,32.15,10.088,2.5905
2024-07-03 22:41,28.22,32.2875,10.0888,2.5744
2024-07-03 22:42,28.2075,32.875,10.348,2.5502
2024-07-03 22:43,28.1625,32.9175,10.3281,2.542
2024-07-03 22:44,28.05,32.6625,10.1135,2.535
2024-07-03 22:45,27.975,32.73,10.079,2.5215
2024-07-03 22:46,27.9525,34.32,10.7711,2.4587
2024-07-03 22:47,27.87,33.1725,10.1883,2.4897
2024-07-03 22:48,27.81,33.49,10.2786,2.4692
2024-07-03 22:49,27.7775,33.87,10.4194,2.4505
2024-07-03 22:50,27.735,33.745,10.3267,2.4491
2024-07-03 22:51,27.675,33.6075,10.213,2.4456
2024-07-03 22:52,27.6225,34.615,10.6102,2.4012
2024-07-03 22:53,27.535,33.7525,10.1549,2.4205
2024-07-03 22:54,27.5175,34.235,10.3523,2.4004
2024-07-03 22:55,27.4875,34.56,10.4677,2.3844
2024-07-03 22:56,27.475,34.46,10.4133,2.3863
2024-07-03 22:57,27.405,34.64,10.43,2.37
2024-07-03 22:58,27.305,35.675,10.7844,2.3189
2024-07-03 22:59,27.185,34.5975,10.2183,2.3413
2024-07-03 23:00,27.1175,34.8275,10.2583,2.3239
2024-07-03 23:01,27.0725,34.375,10.0229,2.3339
2024-07-03 23:02,27.065,35.235,10.3865,2.3023
2024-07-03 23:03,26.9925,34.67,10.0805,2.3126
2024-07-03 23:04,26.97,35.2075,10.2912,2.2905
2024-07-03 23:05,26.9325,35.4975,10.3812,2.2753
2024-07-03 23:06,26.865,35.215,10.2019,2.2762
2024-07-03 23:07,26.8025,35.4625,10.2518,2.2593
2024-07-03 23:08,26.7675,35.755,10.3441,2.2444
2024-07-03 23:09,26.6925,35.945,10.3574,2.228
2024-07-03 23:10,26.645,35.7,10.213,2.2303
2024-07-03 23:11,26.5925,35.9275,10.2619,2.2155
2024-07-03 23:12,26.565,37.1,10.7197,2.1715
2024-07-03 23:13,26.53,35.765,10.1388,2.213
2024-07-03 23:14,26.4775,35.83,10.1197,2.204
2024-07-03 23:15,26.4325,35.9725,10.1394,2.1933
2024-07-03 23:16,26.39,36.075,10.1445,2.1843
2024-07-03 23:17,26.365,36.56,10.3225,2.1646
2024-07-03 23:18,26.3,36.675,10.3121,2.1524
2024-07-03 23:19,26.25,36.8675,10.3463,2.1396
2024-07-03 23:20,26.215,38.855,11.105,2.068
2024-07-03 23:21,26.18,37.4675,10.5265,2.1105
2024-07-03 23:22,26.14,38.0175,10.71,2.087
2024-07-03 23:23,26.11,37.375,10.4273,2.105
2024-07-03 23:24,26.0575,36.73,10.1199,2.1201
2024-07-03 23:25,26.02,37.23,10.2892,2.0987
2024-07-03 23:26,25.9725,36.5625,9.9763,2.1151
2024-07-03 23:27,25.97,36.71,10.0343,2.1098
2024-07-03 23:28,25.93,36.805,10.0376,2.1017
2024-07-03 23:29,25.9075,37.31,10.2217,2.0822
2024-07-03 23:30,25.88,37.675,10.3432,2.0667
2024-07-03 23:31,25.86,37.47,10.2436,2.071
2024-07-03 23:32,25.845,37.605,10.2842,2.0647
2024-07-03 23:33,25.81,37.905,10.3723,2.0506
2024-07-03 23:34,25.7875,38.44,10.5627,2.0302
2024-07-03 23:35,25.78,38.405,10.5423,2.0305
2024-07-03 23:36,25.735,39.285,10.8429,1.9961
2024-07-03 23:37,25.665,38.92,10.6401,1.9999
2024-07-03 23:38,25.6275,39.7,10.9052,1.97
2024-07-03 23:39,25.6025,38.5625,10.4458,2.0042
2024-07-03 23:40,25.5475,38.945,10.545,1.9852
2024-07-03 23:41,25.54,39.6825,10.8204,1.9604
2024-07-03 23:42,25.5325,39.5475,10.7624,1.9639
2024-07-03 23:43,25.5125,39.8525,10.8602,1.9517
2024-07-03 23:44,25.47,40.2325,10.9651,1.9345
2024-07-03 23:45,25.4375,40.4125,11.0033,1.9249
2024-07-03 23:46,25.385,40.2,10.8769,1.9258
2024-07-03 23:47,25.35,40.395,10.9184,1.9156
2024-07-03 23:48,25.32,40.205,10.8206,1.9183
2024-07-03 23:49,25.2625,39.8525,10.6367,1.923
2024-07-03 23:50,25.2125,40.025,10.6569,1.9118
2024-07-03 23:51,25.1975,39.6825,10.5144,1.921
2024-07-03 23:52,25.16,39.7275,10.4979,1.9153
2024-07-03 23:53,25.1625,39.86,10.5501,1.9114
2024-07-03 23:54,25.12,40.025,10.5742,1.9014
2024-07-03 23:55,25.085,40.4175,10.6895,1.885
2024-07-03 23:56,25.055,41.0675,10.9027,1.8611
2024-07-03 23:57,25.03,40.96,10.8408,1.8617
2024-07-03 23:58,24.9975,40.3025,10.5683,1.8789
2024-07-03 23:59,24.985,40.545,10.6473,1.8698
2024-07-04 00:00,24.96,39.965,10.4085,1.8853
2024-07-04 00:01,24.9475,40.325,10.532,1.8726
2024-07-04 00:02,24.96,40.17,10.4853,1.8788
2024-07-04 00:03,24.9725,40.0225,10.4413,1.8849
2024-07-04 00:04,25.0,39.9525,10.4396,1.8901
2024-07-04 00:05,25.0,40.24,10.5473,1.8811
2024-07-04 00:06,25.0225,40.585,10.6957,1.8727
2024-07-04 00:07,24.9975,40.735,10.7288,1.8652
2024-07-04 00:08,24.9675,40.9,10.7627,1.8567
2024-07-04 00:09,24.9625,41.05,10.8133,1.8515
2024-07-04 00:10,24.905,41.0275,10.7535,1.8459
2024-07-04 00:11,24.855,41.2225,10.78,1.8343
2024-07-04 00:12,24.825,41.605,10.8921,1.8191
2024-07-04 00:13,24.805,41.6725,10.8985,1.8149
2024-07-04 00:14,24.7525,41.79,10.8937,1.8056
2024-07-04 00:15,24.69,42.175,10.9757,1.787
2024-07-04 00:16,24.6725,42.9025,11.2179,1.7626
2024-07-04 00:17,24.63,42.0025,10.8599,1.7859
2024-07-04 00:18,24.5925,44.51,11.7021,1.7049
2024-07-04 00:19,24.545,42.5775,10.9882,1.7593
2024-07-04 00:20,24.505,42.395,10.8874,1.7607
2024-07-04 00:21,24.4875,42.7575,11.0,1.7478
2024-07-04 00:22,24.4525,42.625,10.9216,1.7482
2024-07-04 00:23,24.4275,42.9325,11.0074,1.7362
2024-07-04 00:24,24.375,42.8225,10.9214,1.7341
2024-07-04 00:25,24.355,42.1975,10.6821,1.751
2024-07-04 00:26,24.365,42.295,10.7258,1.7491
2024-07-04 00:27,24.33,42.85,10.8905,1.7286
2024-07-04 00:28,24.31,42.7975,10.854,1.7281
2024-07-04 00:29,24.285,44.4625,11.4073,1.6753
2024-07-04 00:30,24.285,46.1875,11.9842,1.6233
2024-07-04 00:31,24.23,44.2975,11.3013,1.6748
2024-07-04 00:32,24.23,43.89,11.1617,1.6871
2024-07-04 00:33,24.19,43.57,11.0152,1.6926
2024-07-04 00:34,24.17,43.6575,11.0273,1.688
2024-07-04 00:35,24.135,43.215,10.8422,1.6977
2024-07-04 00:36,24.1275,43.6375,10.982,1.6843
2024-07-04 00:37,24.0725,43.48,10.8778,1.6835
2024-07-04 00:38,24.0525,44.1975,11.1064,1.6601
2024-07-04 00:39,24.0275,44.4875,11.1825,1.649
2024-07-04 00:40,24.005,44.1325,11.0412,1.6573
2024-07-04 00:41,23.9525,44.3675,11.0738,1.6452
2024-07-04 00:42,23.96,43.695,10.8504,1.6658
2024-07-04 00:43,23.965,43.525,10.7962,1.6714
2024-07-04 00:44,23.9525,43.7375,10.8583,1.6638
2024-07-04 00:45,23.9375,44.1325,10.9801,1.6507
2024-07-04 00:46,23.885,44.1475,10.9377,1.645
2024-07-04 00:47,23.855,43.6025,10.7236,1.6581
2024-07-04 00:48,23.84,43.57,10.6988,1.6576
2024-07-04 00:49,23.835,45.6975,11.4133,1.5946
2024-07-04 00:50,23.8525,44.56,11.0485,1.6297
2024-07-04 00:51,23.8025,43.6975,10.7088,1.6501
2024-07-04 00:52,23.7825,43.4575,10.608,1.6552
2024-07-04 00:53,23.7575,43.955,10.7565,1.6382
2024-07-04 00:54,23.7525,43.6125,10.6344,1.6477
2024-07-04 00:55,23.735,43.77,10.6727,1.6413
2024-07-04 00:56,23.7,43.81,10.6548,1.6367
2024-07-04 00:57,23.69,43.835,10.6543,1.635
2024-07-04 00:58,23.6625,43.8725,10.6423,1.6312
2024-07-04 00:59,23.675,43.7525,10.6124,1.636
2024-07-04 01:00,23.6575,43.8825,10.6412,1.6305
2024-07-04 01:01,23.6325,43.8175,10.5963,1.6299
2024-07-04 01:02,23.63,43.835,10.6,1.6292
2024-07-04 01:03,23.6,43.955,10.614,1.6228
2024-07-04 01:04,23.6125,44.0925,10.6722,1.62
2024-07-04 01:05,23.6,44.4875,10.7951,1.6073
2024-07-04 01:06,23.59,44.375,10.7479,1.6096
2024-07-04 01:07,23.555,44.2225,10.6644,1.6107
2024-07-04 01:08,23.5425,44.21,10.6489,1.6098
2024-07-04 01:09,23.515,44.6275,10.7653,1.5951
2024-07-04 01:10,23.495,44.72,10.7783,1.5905
2024-07-04 01:11,23.4775,44.4325,10.6655,1.5971
2024-07-04 01:12,23.4675,44.64,10.7265,1.5902
2024-07-04 01:13,23.4225,45.1275,10.8491,1.572
2024-07-04 01:14,23.385,45.4575,10.9248,1.559
2024-07-04 01:15,23.3775,45.2975,10.8649,1.5629
2024-07-04 01:16,23.385,45.67,10.9951,1.5529
2024-07-04 01:17,23.3675,45.515,10.9279,1.5557
2024-07-04 01:18,23.3675,45.395,10.8882,1.5591
2024-07-04 01:19,23.3925,45.36,10.8992,1.5625
2024-07-04 01:20,23.375,45.2375,10.8426,1.5643
2024-07-04 01:21,23.3875,45.26,10.8615,1.5649
2024-07-04 01:22,23.41,45.01,10.7985,1.5741
2024-07-04 01:23,23.3875,44.8325,10.7186,1.5771
2024-07-04 01:24,23.35,44.7925,10.6712,1.5747
2024-07-04 01:25,23.3825,45.1525,10.8211,1.5675
2024-07-04 01:26,23.355,45.065,10.767,1.5674
2024-07-04 01:27,23.3375,45.13,10.7728,1.5639
2024-07-04 01:28,23.3325,45.2575,10.8107,1.5598
2024-07-04 01:29,23.3275,45.7075,10.9551,1.5465
2024-07-04 01:30,23.3325,45.6875,10.9531,1.5475
2024-07-04 01:31,23.3075,45.35,10.8187,1.5548
2024-07-04 01:32,23.3075,45.11,10.7389,1.5616
2024-07-04 01:33,23.325,45.0125,10.7222,1.5661
2024-07-04 01:34,23.325,45.46,10.8711,1.5533
2024-07-04 01:35,23.34,45.5475,10.9137,1.5522
2024-07-04 01:36,23.2825,45.6375,10.8911,1.5443
2024-07-04 01:37,23.2775,45.93,10.9829,1.5355
2024-07-04 01:38,23.2625,45.7125,10.8977,1.5403
2024-07-04 01:39,23.2375,45.7625,10.8914,1.5366
2024-07-04 01:40,23.235,45.675,10.8603,1.5388
2024-07-04 01:41,23.21,45.35,10.7301,1.5457
2024-07-04 01:42,23.1925,45.495,10.7623,1.54
2024-07-04 01:43,23.1625,45.6575,10.7886,1.5326
2024-07-04 01:44,23.1425,45.38,10.6788,1.5386
2024-07-04 01:45,23.13,45.4675,10.6964,1.535
2024-07-04 01:46,23.115,45.245,10.609,1.5399
2024-07-04 01:47,23.085,45.09,10.5302,1.5414
2024-07-04 01:48,23.055,45.1525,10.5237,1.5369
2024-07-04 01:49,23.04,45.3075,10.5616,1.5312
2024-07-04 01:50,22.9875,45.1175,10.4508,1.5316
2024-07-04 01:51,22.97,45.38,10.522,1.5227
2024-07-04 01:52,22.945,45.2275,10.4488,1.5246
2024-07-04 01:53,22.92,45.31,10.4534,1.5201
2024-07-04 01:54,22.91,45.49,10.5038,1.5141
2024-07-04 01:55,22.88,45.5625,10.5005,1.5094
2024-07-04 01:56,22.8725,45.6175,10.5118,1.5072
2024-07-04 01:57,22.8725,45.4775,10.4656,1.5111
2024-07-04 01:58,22.855,45.95,10.605,1.4964
2024-07-04 01:59,22.8525,45.9075,10.5888,1.4973
2024-07-04 02:00,22.8775,45.89,10.6058,1.5001
2024-07-04 02:01,22.8325,46.045,10.6155,1.4917
2024-07-04 02:02,22.84,46.555,10.788,1.4783
2024-07-04 02:03,22.805,46.1775,10.6337,1.4856
2024-07-04 02:04,22.81,46.2325,10.6561,1.4845
2024-07-04 02:05,22.7725,46.52,10.7152,1.4733
2024-07-04 02:06,22.7525,46.38,10.6516,1.4753
2024-07-04 02:07,22.755,46.2825,10.6223,1.4782
2024-07-04 02:08,22.74,46.4025,10.6475,1.4736
2024-07-04 02:09,22.6975,46.3575,10.5942,1.4711
2024-07-04 02:10,22.7025,46.105,10.5167,1.4784
2024-07-04 02:11,22.6775,46.1675,10.5143,1.4745
2024-07-04 02:12,22.66,46.3525,10.5585,1.4679
2024-07-04 02:13,22.6575,46.385,10.5667,1.4667
2024-07-04 02:14,22.6325,46.8175,10.6834,1.4527
2024-07-04 02:15,22.575,46.94,10.6703,1.4443
2024-07-04 02:16,22.5775,47.215,10.7604,1.4371
2024-07-04 02:17,22.535,47.24,10.7295,1.4327
2024-07-04 02:18,22.54,46.9825,10.6519,1.4401
2024-07-04 02:19,22.505,47.36,10.7403,1.4269
2024-07-04 02:20,22.515,47.4275,10.7709,1.4259
2024-07-04 02:21,22.475,47.5525,10.7739,1.4191
2024-07-04 02:22,22.44,47.52,10.7317,1.4169
2024-07-04 02:23,22.4375,47.61,10.7579,1.4143
2024-07-04 02:24,22.395,47.5725,10.7072,1.4117
2024-07-04 02:25,22.3775,48.12,10.8634,1.3954
2024-07-04 02:26,22.3675,47.9575,10.8033,1.399
2024-07-04 02:27,22.3375,48.39,10.911,1.3848
2024-07-04 02:28,22.2775,48.485,10.8856,1.3773
2024-07-04 02:29,22.25,48.3275,10.8114,1.3792
2024-07-04 02:30,22.245,48.105,10.7374,1.3847
2024-07-04 02:31,22.185,48.33,10.7527,1.3737
2024-07-04 02:32,22.195,48.8875,10.9345,1.3597
2024-07-04 02:33,22.155,48.72,10.8462,1.3608
2024-07-04 02:34,22.1175,48.63,10.784,1.3601
2024-07-04 02:35,22.115,48.8875,10.8612,1.3531
2024-07-04 02:36,22.0825,48.995,10.8645,1.3476
2024-07-04 02:37,22.06,49.18,10.9006,1.3409
2024-07-04 02:38,22.0075,49.115,10.8325,1.3383
2024-07-04 02:39,21.9975,49.4375,10.9219,1.329
2024-07-04 02:40,21.965,49.46,10.8989,1.3258
2024-07-04 02:41,21.93,49.61,10.9124,1.3191
2024-07-04 02:42,21.905,49.245,10.7782,1.3266
2024-07-04 02:43,21.87,49.2825,10.7575,1.3228
2024-07-04 02:44,21.855,49.215,10.7232,1.3234
2024-07-04 02:45,21.855,49.1175,10.6933,1.3259
2024-07-04 02:46,21.8175,49.235,10.6948,1.3198
2024-07-04 02:47,21.7875,49.34,10.6994,1.3147
2024-07-04 02:48,21.775,49.5725,10.7586,1.3077
2024-07-04 02:49,21.77,49.525,10.7396,1.3085
2024-07-04 02:50,21.715,49.63,10.7209,1.3014
2024-07-04 02:51,21.725,51.84,11.3871,1.2451
2024-07-04 02:52,21.72,50.6675,11.0371,1.275
2024-07-04 02:53,21.7025,50.31,10.9143,1.2829
2024-07-04 02:54,21.68,50.0675,10.8208,1.2874
2024-07-04 02:55,21.6775,50.185,10.8538,1.2841
2024-07-04 02:56,21.68,50.195,10.8591,1.2841
2024-07-04 02:57,21.66,50.375,10.8946,1.2779
2024-07-04 02:58,21.6475,50.3925,10.8883,1.2765
2024-07-04 02:59,21.63,50.71,10.9668,1.2669
2024-07-04 03:00,21.6325,50.5925,10.9342,1.2701
